,Unnamed: 0,AppID,QueryName,DeveloperCount,RecommendationCount,PublisherCount,SteamSpyOwners,SteamSpyPlayersEstimate,PurchaseAvail,PlatformWindows,CategorySinglePlayer,GenreIsAction,GenreIsAdventure,GenreIsCasual,PriceCurrency,ShortDescrip,DetailedDescrip,PCMinReqsText,Release date,DLC count,Windows,Metacritic score,Achievements,Recommendations,Developers,Publishers,Categories,Genres,Year,Month,Day,Adventure,Casual,Indie,RPG,Free To Play,Action,Strategy,Simulation,Racing,Sports,Massively Multiplayer,Education,Violent,Design & Illustration,Animation & Modeling,Co-op,Cross-Platform Multiplayer,Family Sharing,HDR available,In-App Purchases,Multi-player,Online PvP,PvP,Single-player,VR Support,VR Supported,age_ranking,Price,dlc_count,about_the_game,packages,developers,publishers,categories,genres,positive,negative,tags,pct_pos_total,num_reviews_total,pct_pos_recent,num_reviews_recent,rating,TotalReviews,ReviewScore,CustomRating,Sales,avg_playtime,Pred_Owners,Popularity_score,Budget_AA,Budget_AAA,Budget_Indie
0,0,550,Left 4 Dead 2,1,140726,1,15574539,13583400,True,True,True,True,False,False,USD,Aliens are decimating New York City only you have the technology to survive. Be The Weapon.,Set in the zombie apocalypse Left 4 Dead 2 (L4D2) is the highly anticipated sequel to the award-winning Left 4 Dead the #1 co-op game of 2008.                    This co-operative action horror FPS takes you and your friends through the cities swamps and cemeteries of the Deep South from Savannah to New Orleans across five expansive campaigns.                    Youll play as one of four new survivors armed with a wide and devastating array of classic and upgraded weapons. In addition to firearms youll also get a chance to take out some aggression on infected with a variety of carnage-creating melee weapons from chainsaws to axes and even the deadly frying pan.                    Youll be putting these weapons to the test against (or playing as in Versus) three horrific and formidable new Special Infected. Youll also encounter five new uncommon common infected including the terrifying Mudmen.                    Helping to take L4Ds frantic action-packed gameplay to the next level is AI Director 2.0. This improved Director has the ability to procedurally change the weather youll fight through and the pathways youll take in addition to tailoring the enemy population effects and sounds to match your performance. L4D2 promises a satisfying and uniquely challenging experience every time the game is played custom-fitted to your style of play.                    Next generation co-op action gaming from the makers of Half-Life Portal Team Fortress and Counter-Strike.                    Over 20 new weapons & items headlined by over 10 melee weapons - axe chainsaw frying pan baseball bat - allow you to get up close with the zombies                    New survivors. New Story. New dialogue.                     Five expansive campaigns for co-operative Versus and Survival game modes.                    An all new multiplayer mode.                    Uncommon common infected. Each of the five new campaigns contains at least one new uncommon common zombies which are exclusive to that campaign.                     AI Director 2.0: Advanced technology dubbed The AI Director drove L4Ds unique gameplay - customizing enemy population effects and music based upon the players performance. L4D 2 features The AI Director 2.0 which expands the Directors ability to customize level layout world objects weather and lighting to reflect different times of day.                    Stats rankings and awards system drives collaborative play,Minimum:OS: Windows(r) 7 32/64-bit / Vista 32/64 / XPProcessor: Pentium 4 3.0GHzMemory: 2 GB RAMGraphics: Video card with 128 MB Shader model 2.0. ATI X800 NVidia 6600 or betterDirectX: Version 9.0cStorage: 13 GB available spaceSound Card: DirectX 9.0c compatible sound card,2009-11-16,0.0,True,89.0,101.0,668410.0,Valve,Valve,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes Source SDK,Commentary available,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing,Steam Timeline",Action,2009.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.99,0.0,"Set in the zombie apocalypse, Left 4 Dead 2 (L4D2) is the highly anticipated sequel to the award-winning Left 4 Dead, the #1 co-op game of 2008. This co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savannah to New Orleans across five expansive campaigns. You'll play as one of four new survivors armed with a wide and devastating array of classic and upgraded weapons. In addition to firearms, you'll also get a chance to take out some aggression on infected with a variety of carnage-creating melee weapons, from chainsaws to axes and even the deadly frying pan. You'll be putting these weapons to the test against (or playing as in Versus) three horrific and formidable new Special Infected. You'll also encounter five new uncommon common infected, including the terrifying Mudmen. Helping to take L4D's frantic, action-packed gameplay to the next level is AI Director 2.0. This improved Director has the ability to procedurally change the weather you'll fight through and the pathways you'll take, in addition to tailoring the enemy population, effects, and sounds to match your performance. L4D2 promises a satisfying and uniquely challenging experience every time the game is played, custom-fitted to your style of play. Next generation co-op action gaming from the makers of Half-Life, Portal, Team Fortress and Counter-Strike. Over 20 new weapons &amp; items headlined by over 10 melee weapons – axe, chainsaw, frying pan, baseball bat – allow you to get up close with the zombies New survivors. New Story. New dialogue. Five expansive campaigns for co-operative, Versus and Survival game modes. An all new multiplayer mode. Uncommon common infected. Each of the five new campaigns contains at least one new uncommon common zombies which are exclusive to that campaign. AI Director 2.0: Advanced technology dubbed The AI Director drove L4D's unique gameplay – customizing enemy population, effects, and music, based upon the players’ performance. L4D 2 features The AI Director 2.0 which expands the Director’s ability to customize level layout, world objects, weather, and lighting to reflect different times of day. Stats, rankings, and awards system drives collaborative play ","[{'title': 'Buy Left 4 Dead 2', 'description': '', 'subs': [{'text': 'Left 4 Dead 2 - $9.99', 'description': '', 'price': 9.99}, {'text': 'Left 4 Dead 2 - Commercial License - $9.99', 'description': '', 'price': 9.99}]}]",['Valve'],['Valve'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",['Action'],833935.0,21142.0,"{'Zombies': 21027, 'Co-op': 11252, 'FPS': 9942, 'Multiplayer': 9282, 'Shooter': 6987, 'Online Co-Op': 6694, 'Action': 6611, 'Survival': 5645, 'Horror': 5383, 'First-Person': 4499, 'Gore': 4210, 'Team-Based': 3554, 'Moddable': 3017, 'Survival Horror': 2960, 'Post-apocalyptic': 2862, 'Singleplayer': 2403, 'Adventure': 2163, 'Local Co-Op': 2107, 'Replay Value': 2059, 'Tactical': 1980}",97.0,643775.0,96.0,5827.0,97.5274741339084,855077.0,0.975274741339084,-5.907280474107617,155589644.61,139.14838143746462,15421219.845181236,10.473338751185755,0,1,0
1,1,240,Counter-Strike: Source,1,53931,1,15433570,11472993,True,True,False,True,False,False,USD,Just updated to include player stats achievements new scoreboards and more!,THE NEXT INSTALLMENT OF THE WORLDS # 1 ONLINE ACTION GAME Counter-Strike: Source blends Counter-Strikes award-winning teamplay action with the advanced technology of Source™ technology. Featuring state of the art graphics all new sounds and introducing physics Counter-Strike: Source is a must-have for every action gamer.,Minimum: 1.7 GHz Processor 512MB RAM DirectX® 8.1 level Graphics Card (Requires support for SSE) Windows® 7 (32/64-bit)/Vista/XP Mouse Keyboard Internet ConnectionRecommended: Pentium 4 processor (3.0GHz or better) 1GB RAM DirectX® 9 level Graphics Card Windows® 7 (32/64-bit)/Vista/XP Mouse Keyboard Internet Connection,2004-11-01,0.0,True,88.0,147.0,119833.0,Valve,Valve,"Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes Source SDK,Family Sharing",Action,2004.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.99,0.0,"THE NEXT INSTALLMENT OF THE WORLD'S # 1 ONLINE ACTION GAME Counter-Strike: Source blends Counter-Strike's award-winning teamplay action with the advanced technology of Source&trade; technology. Featuring state of the art graphics, all new sounds, and introducing physics, Counter-Strike: Source is a must-have for every action gamer.","[{'title': 'Buy Counter-Strike: Source', 'description': '', 'subs': [{'text': 'Counter-Strike: Source - $9.99', 'description': '', 'price': 9.99}]}]",['Valve'],['Valve'],"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Family Sharing']",['Action'],163764.0,6301.0,"{'Shooter': 5313, 'FPS': 3187, 'Action': 3172, 'Multiplayer': 2544, 'Team-Based': 1705, 'First-Person': 1508, 'Competitive': 1362, 'Tactical': 1353, 'PvP': 1038, 'e-sports': 978, 'Military': 775, 'War': 654, 'Strategy': 527, 'Moddable': 510, 'Singleplayer': 410, 'Difficult': 396, 'Atmospheric': 307, 'Survival': 285, 'Simulation': 247, 'Sandbox': 210}",96.0,116468.0,94.0,894.0,96.29494605003968,170065.0,0.9629494605003968,-5.19356695760318,154181364.3,195.3834503459504,15336438.89773778,10.345259713079749,0,1,0
2,2,320,Half-Life 2: Deathmatch,1,4328,1,14001822,3598829,True,True,False,True,False,False,USD,Aliens are decimating New York City only you have the technology to survive. Be The Weapon.,Fast multiplayer action set in the Half-Life 2 universe! HL2s physics adds a new dimension to deathmatch play. Play straight deathmatch or try Combine vs. Resistance teamplay. Toss a toilet at your friend today!,Minimum: 1.2 GHz Processor 256MB RAM DirectX 7 level graphics card Windows XP Mouse Keyboard Internet ConnectionRecommended: 2.4 GHz Processor 512MB RAM DirectX 9 level graphics card Windows XP Mouse Keyboard Internet Connection,2004-11-01,0.0,True,0.0,0.0,8949.0,Valve,Valve,"Multi-player,Valve Anti-Cheat enabled,Includes Source SDK,Family Sharing",Action,2004.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.99,0.0,Fast multiplayer action set in the Half-Life 2 universe! HL2's physics adds a new dimension to deathmatch play. Play straight deathmatch or try Combine vs. Resistance teamplay. Toss a toilet at your friend today!,"[{'title': 'Buy Half-Life 2: Deathmatch', 'description': '', 'subs': [{'text': 'Half-Life 2: Deathmatch - $4.99', 'description': '', 'price': 4.99}, {'text': 'Half-Life 2: Deathmatch - Commercial License - $4.99', 'description': '', 'price': 4.99}, {'text': 'Half-Life 2: Episode One - $7.99', 'description': '', 'price': 7.99}]}]",['Valve'],['Valve'],"['Multi-player', 'Valve Anti-Cheat enabled', 'Includes Source SDK', 'Family Sharing']",['Action'],11618.0,1182.0,"{'Action': 878, 'FPS': 492, 'Multiplayer': 421, 'Shooter': 270, 'First-Person': 253, 'Sci-fi': 191, 'Physics': 189, 'Competitive': 151, 'Funny': 112, 'Co-op': 100, 'Old School': 96, 'PvP': 77, 'Arena Shooter': 61, 'Moddable': 48, 'Atmospheric': 46, 'Adventure': 34, 'Great Soundtrack': 27, 'Singleplayer': 23, 'Online Co-Op': 16, 'Mod': 16}",90.0,8724.0,93.0,91.0,90.765625,12800.0,0.90765625,-4.014900147578974,69869091.78,16.992355611867808,13816000.842906237,4.815068630918314,0,1,0
3,3,10,Counter-Strike,1,68991,1,13033334,9140731,True,True,False,True,False,False,USD,Aliens are decimating New York City only you have the technology to survive. Be The Weapon.,Play the worlds number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your teams success. Your teams success affects your role.,Minimum: 500 mhz processor 96mb ram 16mb video card Windows XP Mouse Keyboard Internet ConnectionRecommended: 800 mhz processor 128mb ram 32mb+ video card Windows XP Mouse Keyboard Internet Connection,2000-11-01,0.0,True,88.0,0.0,152482.0,Valve,Valve,"Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Valve Anti-Cheat enabled,Family Sharing",Action,2000.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,9.99,0.0,Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.,"[{'title': 'Buy Counter-Strike', 'description': '', 'subs': [{'text': 'Counter-Strike: Condition Zero - $9.99', 'description': '', 'price': 9.99}, {'text': 'Counter-Strike - Commercial License - $9.99', 'description': '', 'price': 9.99}]}]",['Valve'],['Valve'],"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Valve Anti-Cheat enabled', 'Family Sharing']",['Action'],230955.0,6024.0,"{'Action': 5472, 'FPS': 4897, 'Multiplayer': 3444, 'Shooter': 3394, 'Classic': 2822, 'Team-Based': 1896, 'First-Person': 1736, 'Competitive': 1631, 'Tactical': 1370, ""1990's"": 1231, 'e-sports': 1215, 'PvP': 907, 'Old School': 807, 'Military': 647, 'Strategy': 628, 'Survival': 312, 'Score Attack': 296, '1980s': 276, 'Assassin': 237, 'Nostalgia': 180}",96.0,149589.0,95.0,908.0,97.45800260782602,236979.0,0.97458002607826,-5.349291721218525,130203006.66,251.82489053553385,13110827.630478974,8.701194828783581,0,1,0
4,4,4000,Garry's Mod,1,237684,1,12790674,11871328,True,True,True,False,False,False,USD,Garrys Mod is a physics sandbox. There arent any predefined aims or goals. We give you the tools and leave you to play.,Garrys Mod is a physics sandbox. There arent any predefined aims or goals. We give you the tools and leave you to play.You spawn objects and weld them together to create your own contraptions - whether thats a car a rocket a catapult or something that doesnt have a name yet - thats up to you. You can do it offline or join the thousands of players who play online each day. If youre not too great at construction - dont worry! You can place a variety of characters in silly positions. But if you want to do more we have the means.Beyond the SandboxThe Garrys Mod community is a tremendous source of content and has added hundreds of unique modes to the game. In Trouble In Terrorist Town you can be a detective solving an online murder as criminals attempt to cover up their homicides. Be a ball a plant a chair or anything else in Prop Hunts elaborate shape-shifting game of Hide & Seek. Elevator: Source is gamings first elevator thrill ride delivering players to airlocks and kitten dance parties. We have one of the most vibrant Steam Community Workshops with over 300000 models maps and contraptions to download. It has everything from new tools to improve your builds to guns that fire rainbow-tinged nuclear blasts from space. Take as much or as little as you need: its all free. Please note: Some multiplayer servers and game-modes might require you to own other games - such as Counter-Strike: Source and Team Fortress 2.,Minimum:OS: Windows(r) Vista/XPProcessor: 1.8 GHz ProcessorMemory: 2 GB RAMGraphics: DirectX(r) 9 level Graphics Card (Requires support for SSE)DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 5 GB available spaceSound Card: DirectX(r) 9 compatibleAdditional Notes: Mouse Keyboard Monitor,2006-11-29,0.0,True,0.0,29.0,944080.0,Facepunch Studios,Valve,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor,Includes Source SDK,Remote Play on Tablet,Family Sharing","Casual,Indie,Simulation",2006.0,11.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.99,0.0,"Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play. You spawn objects and weld them together to create your own contraptions - whether that's a car, a rocket, a catapult or something that doesn't have a name yet - that's up to you. You can do it offline, or join the thousands of players who play online each day. If you're not too great at construction - don't worry! You can place a variety of characters in silly positions. But if you want to do more, we have the means. Beyond the Sandbox The Garry's Mod community is a tremendous source of content and has added hundreds of unique modes to the game. In Trouble In Terrorist Town, you can be a detective solving an online murder as criminals attempt to cover up their homicides. Be a ball, a plant, a chair, or anything else in Prop Hunt's elaborate, shape-shifting game of Hide &amp; Seek. Elevator: Source is gaming's first elevator thrill ride, delivering players to airlocks and kitten dance parties. We have one of the most vibrant Steam Community Workshops, with over 300'000 models, maps, and contraptions to download. It has everything from new tools to improve your builds, to guns that fire rainbow-tinged nuclear blasts from space. Take as much or as little as you need: it’s all free. Please note: Some multiplayer servers and game-modes might require you to own other games - such as Counter-Strike: Source and Team Fortress 2. ","[{'title': ""Buy Garry's Mod"", 'description': '', 'subs': [{'text': ""Garry's Mod - $9.99"", 'description': '', 'price': 9.99}, {'text': ""Garry's Mod - Commercial License - $9.99"", 'description': '', 'price': 9.99}]}]",['Facepunch Studios'],['Valve'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor', 'Includes Source SDK', 'Remote Play on Tablet', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",1033373.0,34893.0,"{'Sandbox': 18400, 'Moddable': 14269, 'Multiplayer': 14258, 'Physics': 14251, 'Building': 14233, 'Casual': 13066, 'Funny': 12772, 'Singleplayer': 12758, 'First-Person': 12752, 'Online Co-Op': 12734, 'FPS': 12724, 'Co-op': 12724, 'Simulation': 12723, 'Shooter': 12713, 'Action': 12708, 'Comedy': 12705, 'Indie': 12668, 'PvP': 8907, 'Realistic': 8885, 'Exploration': 8861}",96.0,918752.0,96.0,7053.0,96.7336786905134,1068266.0,0.967336786905134,-5.996016599648707,127778833.26,324.808463380398,12780711.976544574,8.573228497259118,0,1,0
5,5,72850,The Elder Scrolls V: Skyrim,1,182587,1,11428873,10903558,True,True,True,False,False,False,USD,Aliens are decimating New York City only you have the technology to survive. Be The Weapon.,Special OfferUpgrade to The Elder Scrolls V: Skyrim + Add Ons now for a special price and get The Elder Scrolls V: Skyrim Special Edition FREE when it is available.About the GameEPIC FANTASY REBORNThe next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic bringing to life a complete virtual world open for you to explore any way you choose.LIVE ANOTHER LIFE IN ANOTHER WORLDPlay any type of character you can imagine and do whatever you want; the legendary freedom of choice storytelling and adventure of The Elder Scrolls is realized like never before.ALL NEW GRAPHICS AND GAMEPLAY ENGINESkyrims new game engine brings to life a complete virtual world with rolling clouds rugged mountains bustling cities lush fields and ancient dungeons.YOU ARE WHAT YOU PLAYChoose from hundreds of weapons spells and abilities.  The new character system allows you to play any way you want and define yourself through your actions.DRAGON RETURNBattle ancient dragons like youve never seen. As Dragonborn learn their secrets and harness their power for yourself.,Minimum:OS: Windows 7/Vista/XP PC (32 or 64 bit)Processor: Dual Core 2.0GHz or equivalent processorMemory: 2GB System RAMHard Disk Space: 6GB free HDD SpaceVideo Card: Direct X 9.0c compliant video card with 512 MB of RAMSound: DirectX compatible sound card,2011-11-10,1.0,True,94.0,75.0,181026.0,Bethesda Game Studios,Bethesda Softworks,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Family Sharing",RPG,2011.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,19.99,1.0,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. LIVE ANOTHER LIFE, IN ANOTHER WORLD Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. ALL NEW GRAPHICS AND GAMEPLAY ENGINE Skyrim’s new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. YOU ARE WHAT YOU PLAY Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. DRAGON RETURN Battle ancient dragons like you’ve never seen. As Dragonborn, learn their secrets and harness their power for yourself.","[{'title': 'Buy The Elder Scrolls V: Skyrim', 'description': '', 'subs': [{'text': 'The Elder Scrolls V: Skyrim - $19.99', 'description': '', 'price': 19.99}]}]",['Bethesda Game Studios'],['Bethesda Softworks'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['RPG'],299524.0,16251.0,"{'Open World': 9952, 'RPG': 8652, 'Fantasy': 6179, 'Adventure': 5541, 'Dragons': 4808, 'Moddable': 4799, 'First-Person': 3946, 'Action': 3516, 'Medieval': 3453, 'Singleplayer': 3405, 'Magic': 3355, 'Story Rich': 2955, 'Great Soundtrack': 2819, 'Sandbox': 2500, 'Lore-Rich': 2451, 'Atmospheric': 2424, 'Character Customization': 2345, 'Action RPG': 1804, 'Third Person': 1742, 'Epic': 1539}",94.0,180975.0,89.0,184.0,94.85361412398068,315775.0,0.9485361412398068,-5.44791526037741,228463171.27,164.1109385371034,11335358.813073345,14.991120454049678,0,1,0
6,6,100,Counter-Strike: Condition Zero Deleted Scenes,1,7073,1,10489261,1870437,True,True,True,True,False,False,USD,Aliens are decimating New York City only you have the technology to survive. Be The Weapon.,With its extensive Tour of Duty campaign a near-limitless number of skirmish modes updates and new content for Counter-Strikes award-winning multiplayer game play plus over 12 bonus single player missions Counter-Strike: Condition Zero is a tremendous offering of single and multiplayer content.,Minimum: 500 mhz processor 96mb ram 16mb video card Windows XP Mouse Keyboard Internet ConnectionRecommended: 800 mhz processor 128mb ram 32mb+ video card Windows XP Mouse Keyboard Internet Connection,2004-03-01,0.0,True,65.0,0.0,18798.0,Valve,Valve,"Single-player,Multi-player,Valve Anti-Cheat enabled,Family Sharing",Action,2004.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.99,0.0,"With its extensive Tour of Duty campaign, a near-limitless number of skirmish modes, updates and new content for Counter-Strike's award-winning multiplayer game play, plus over 12 bonus single player missions, Counter-Strike: Condition Zero is a tremendous offering of single and multiplayer content.","[{'title': 'Buy Counter-Strike: Condition Zero', 'description': '', 'subs': [{'text': 'Counter-Strike: Condition Zero - $9.99', 'description': '', 'price': 9.99}]}]",['Valve'],['Valve'],"['Single-player', 'Multi-player', 'Valve Anti-Cheat enabled', 'Family Sharing']",['Action'],13442.0,1535.0,"{'Action': 1339, 'FPS': 979, 'Shooter': 723, 'Multiplayer': 582, 'First-Person': 435, 'Classic': 379, 'Singleplayer': 360, 'Tactical': 355, 'Team-Based': 303, 'Competitive': 288, 'Strategy': 173, 'Online Co-Op': 162, 'Military': 151, 'Masterpiece': 87, 'Adventure': 83, 'Survival': 73, 'Atmospheric': 56, 'Open World': 51, 'Simulation': 38, 'Dark': 38}",90.0,18348.0,88.0,143.0,89.75095145890364,14977.0,0.8975095145890365,-4.07296334083952,104787717.39,0.0,10184174.17245611,6.918122796243725,0,1,0
7,7,80,Counter-Strike: Condition Zero,1,7067,1,10489261,4127910,True,True,True,True,False,False,USD,Aliens are decimating New York City only you have the technology to survive. Be The Weapon.,With its extensive Tour of Duty campaign a near-limitless number of skirmish modes updates and new content for Counter-Strikes award-winning multiplayer game play plus over 12 bonus single player missions Counter-Strike: Condition Zero is a tremendous offering of single and multiplayer content.,Minimum: 500 mhz processor 96mb ram 16mb video card Windows XP Mouse Keyboard Internet ConnectionRecommended: 800 mhz processor 128mb ram 32mb+ video card Windows XP Mouse Keyboard Internet Connection,2004-03-01,0.0,True,65.0,0.0,18801.0,Valve,Valve,"Single-player,Multi-player,Valve Anti-Cheat enabled,Family Sharing",Action,2004.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.99,0.0,"With its extensive Tour of Duty campaign, a near-limitless number of skirmish modes, updates and new content for Counter-Strike's award-winning multiplayer game play, plus over 12 bonus single player missions, Counter-Strike: Condition Zero is a tremendous offering of single and multiplayer content.","[{'title': 'Buy Counter-Strike: Condition Zero', 'description': '', 'subs': [{'text': 'Counter-Strike: Condition Zero - $9.99', 'description': '', 'price': 9.99}]}]",['Valve'],['Valve'],"['Single-player', 'Multi-player', 'Valve Anti-Cheat enabled', 'Family Sharing']",['Action'],22709.0,2155.0,"{'Action': 1377, 'FPS': 1040, 'Shooter': 768, 'Multiplayer': 632, 'First-Person': 477, 'Singleplayer': 418, 'Classic': 402, 'Tactical': 381, 'Team-Based': 324, 'Competitive': 311, 'Military': 186, 'Online Co-Op': 181, 'Strategy': 176, 'Adventure': 87, 'Survival': 66, 'Atmospheric': 65, 'Old School': 58, 'Open World': 39, 'Dark': 38, 'Simulation': 35}",90.0,18345.0,88.0,140.0,91.33285070785072,24864.0,0.9133285070785072,-4.308916970646751,104787717.39,38.77180794934928,10806207.603766268,6.945382736696672,0,1,0
